"","times_snp_appears"
"1418963",1
"1418964",1
"1418973",1
"1418991",6
"1419000",4
"1419009",6
"1419015",5
"1419024",4
"1419030",4
"1419036",3
"1419039",4
"1419045",3
"1419048",3
"1419054",3
"1419060",3
"1419063",3
"1419066",3
"1419069",3
"1419077",5
"1419078",7
"1419084",6
"1419096",0
"1419152",2
"1419162",1
"1419165",1
"1419170",1
"1419171",1
"1419177",1
"1419180",1
"1419203",1
"1419204",1
"1419206",1
"1419210",2
"1419216",1
"1419219",2
"1419222",2
"1419259",5
"1419346",1
"1419363",2
"1419414",2
"1419490",1
"1419497",3
"1419563",4
"1419675",1
"1419987",1
"1420004",2
"1420026",1
"1420091",2
"1420129",1
"1420135",1
"1420142",1
"1420143",1
"1420145",1
"1420154",2
"1420155",1
"1420234",2
"1420253",1
"1420268",1
"1420270",1
"1420271",1
"1420274",1
"1420286",1
"1420289",1
"1420304",1
"1420307",1
"1420325",1
"1420343",1
"1420346",1
"1420367",1
"1420385",1
"1420391",1
"1420394",1
"1420403",2
"1420405",1
"1420406",1
"1420412",1
"1420427",1
"1420430",1
"1420442",1
"1420448",1
"1420451",1
"1420454",1
"1420460",1
"1420463",1
"1420468",1
"1420475",1
"1420478",1
"1420517",1
"1420520",1
"1420522",1
"1420526",1
"1420529",1
"1420532",1
"1420535",1
"1420538",1
"1420541",1
"1420544",1
"1420551",1
"1420552",1
"1420553",1
"1420556",1
"1420565",1
"1420580",1
"1420595",1
"1420598",2
"1420604",1
"1420607",1
"1420610",1
"1420612",1
"1420613",1
"1420637",1
"1420640",1
"1420641",1
"1420643",1
"1420652",1
"1420658",1
"1420667",1
"1420670",1
"1420681",1
"1420682",1
"1420685",1
"1420703",1
"1420708",1
"1420715",1
"1420751",1
"1420754",1
"1420763",1
"1420766",1
"1420769",1
"1420802",1
"1420811",1
"1420844",1
"1420847",1
"1420853",1
"1420877",1
"1420883",1
"1420889",1
"1420949",1
"1420952",1
"1420961",1
"1420964",1
"1420973",1
"1420976",2
"1420982",1
"1420991",1
"1421000",1
"1421006",1
"1421009",1
"1421018",1
"1421021",1
"1421039",1
"1421048",1
"1421051",1
"1421054",4
"1421060",1
"1421066",1
"1421077",1
"1421085",1
"1421117",2
"1421131",1
"1421153",1
"1421154",1
"1421156",1
"1421162",1
"1421165",1
"1421168",1
"1421177",1
"1421180",1
"1421183",1
"1421191",1
"1421195",1
"1421222",1
"1421226",1
"1421227",1
"1421228",1
"1421231",1
"1421237",1
"1421247",1
"1421248",1
"1421249",1
"1421252",1
"1421255",1
"1421417",1
"1421443",1
"1421500",2
"1421549",1
"1421563",1
"1421588",1
"1421710",1
"1421788",1
"1421800",4
"1421810",1
"1421813",1
"1421834",1
"1421840",1
"1421846",1
"1421855",1
"1421864",1
"1421866",1
"1421878",1
"1421882",1
"1421885",1
"1421888",3
"1421891",1
"1421891.1",1
"1421893",1
"1421903",1
"1421921",1
"1421996",1
"1422014",1
"1422021",2
"1422022",1
"1422029",1
"1422032",1
"1422041",1
"1422050",1
"1422053",1
"1422056",1
"1422058",1
"1422065",1
"1422072",1
"1422073",1
"1422077",1
"1422083",1
"1422089",1
"1422090",1
"1422101",1
"1422107",1
"1422110",1
"1422215",1
"1422229",1
"1422232",1
"1422245",1
"1422248",1
"1422251",1
"1422269",2
"1422272",2
"1422289",2
"1422290",2
"1422305",2
"1422308",2
"1422311",2
"1422314",2
"1422320",2
"1422326",2
"1422341",1
"1422350",1
"1422353",1
"1422365",1
"1422368",1
"1422370",1
"1422371",1
"1422377",1
"1422389",1
"1422392",1
"1422394",1
"1422398",1
"1422404",1
"1422413",2
"1422422",1
"1422428",1
"1422434",1
"1422437",1
"1422443",2
"1422446",2
"1422455",2
"1422458",2
"1422482",1
"1422485",2
"1422491",4
"1422500",3
"1422503",3
"1422508",3
"1422509",2
"1422530",2
"1422545",1
"1422575",2
"1422578",2
"1422584",2
"1422590",2
"1422599",2
"1422602",2
"1422608",2
"1422617",2
"1422635",2
"1422637",1
"1422650",2
"1422659",2
"1422685",2
"1422686",2
"1422704",1
"1422705",0
"1422724",4
"1422726",2
"1422748",1
"1422776",3
"1422902",1
"1423311",5
"1423312",2
"1423314",6
"1423331",5
"1423354",1
"1423653",1
"1423662",2
"1423665",2
"1423671",3
"1423677",3
"1423689",3
"1423692",3
"1423701",3
"1423704",3
"1423716",5
"1423719",2
"1423728",2
"1423740",5
"1423743",1
"1423928",1
"1423929",1
"1423935",1
"1423944",1
"1423956",1
"1423958",1
"1423965",1
"1423977",1
"1423986",1
"1423989",1
"1423992",1
"1424106",1
"1424109",1
"1424124",3
"1424136",6
"1424145",2
"1424147",2
"1424148",2
"1424151",2
"1424153",2
"1424169",2
"1424178",2
"1424179",2
"1424180",2
"1424184",2
"1424185",2
"1424186",2
"1424193",2
"1424199",2
"1424205",2
"1424209",2
"1424210",2
"1424217",2
"1424235",3
"1424238",3
"1424244",2
"1424253",2
"1424258",2
"1424264",1
"1424265",1
"1424268",1
"1424394",1
"1424414",8
"1424421",4
"1424572",1
"1424583",1
"1424589",2
"1424592",2
"1424601",2
"1424607",2
"1424826",6
"1424838",6
"1424942",1
"1425187",2
"1425192",2
"1425250",3
"1425250.1",1
"1425259",3
"1425268",3
"1425277",4
"1425409",5
"1425415",5
"1425418",5
"1425461",1
"1425471",2
"1425839",5
"1425847",5
"1425850",5
"1425862",1
"1425865",1
"1425874",1
"1425877",1
"1425889",1
"1425904",3
"1426183",5
"1426192",5
"1426198",5
"1426200",5
"1426204",5
"1426227",5
"1426231",5
"1426238",4
"1426240",6
"1426249",4
"1426252",4
"1426258",4
"1426264",5
"1426273",7
"1426275",4
"1426279",3
"1426297",4
"1426297.1",3
"1426300",8
"1426309",3
"1426311",6
"1426318",3
"1426320",3
"1426327",7
"1426330",2
"1426342",2
"1426351",2
"1426354",2
"1426356",2
"1426366",2
"1426369",2
"1426375",2
"1426390",4
"1426393",4
"1426402",2
"1426405",2
"1426406",2
"1426408",2
"1426411",2
"1426417",2
"1426426",4
"1426434",5
"1426438",5
"1426453",2
"1426455",2
"1426456",2
"1426471",2
"1426474",2
"1426492",2
"1426493",2
"1426516",2
"1426519",2
"1426525",2
"1426534",2
"1426543",3
"1426555",8
"1426558",3
"1426560",10
"1426843",3
"1426845",3
"1426867",2
"1426879",2
"1426894",6
"1426896",6
"1426900",6
"1426914",6
"1426927",4
"1427007",1
"1427041",3
"1427043",1
"1427065",3
"1427373",2
"1427626",2
"1427631",1
"1427632",2
"1427638",2
"1427935",5
"1427947",5
"1428227",6
"1428920",4
"1428926",8
"1428932",4
"1428938",8
"1429139",1
"1429145",1
"1429361",8
"1429376",8
"1429379",8
"1429391",8
"1429547",4
"1429553",6
"1429556",4
"1429562",2
"1429568",2
"1429574",2
"1429580",1
"1429580.1",1
"1429604",2
"1430168",7
"1430171",7
"1430174",10
"1430180",1
"1430192",1
"1430195",1
"1430201",1
"1430204",1
"1430216",1
"1430219",1
"1430222",1
"1430228",1
"1430251",2
"1431328",4
"1431333",2
"1431339",2
"1431342",2
"1431363",2
"1431366",2
"1431378",2
"1431387",2
"1431393",2
"1431399",2
"1431400",2
"1431402",2
"1431411",2
"1431414",2
"1431429",2
"1431432",2
"1431435",2
"1431439",1
"1431441",2
"1431447",2
"1431468",2
"1431505",2
"1431513",2
"1431522",2
"1431534",2
"1431546",2
"1431549",2
"1431552",2
"1431555",2
"1431564",2
"1431567",2
"1431582",2
"1431584",1
"1431588",2
"1431595",2
"1431621",2
"1431630",2
"1431633",2
"1431634",2
"1431636",2
"1431642",2
"1431666",2
"1431675",2
"1431690",2
"1431702",2
"1431718",2
"1431720",1
"1431735",1
"1431780",4
"1431852",4
"1431937",4
"1432215",1
"1432336",1
"1432393",5
"1432583",4
"1432622",1
"1432669",0
"1432804",1
"1432845",0
"1432948",1
"1432953",4
"1432970",0
"1432984",1
"1433118",1
"1433163",1
"1433235",1
"1433394",1
"1433398",0
"1433937",0
"1433955",0
"1434019",0
"1434038",0
"1434109",1
"1434112",1
"1434118",1
"1434124",1
"1434125",1
"1434126",1
"1434132",1
"1434133",1
"1434139",1
"1434140",1
"1434157",1
"1434166",1
"1434177",1
"1434180",1
"1434340",1
"1434402",1
"1434421",1
"1434559",0
"1434618",0
"1434623",1
"1434654",1
"1434714",1
"1434717",1
"1434756",1
"1434780",1
"1434873",1
"1434876",1
"1434879",1
"1434888",1
"1434897",1
"1434900",1
"1434924",1
"1434925",1
"1434927",1
"1434930",1
"1434933",1
"1434939",1
"1434942",1
"1434951",1
"1434954",1
"1434961",1
"1434963",1
"1434964",1
"1434967",1
"1434969",1
"1434972",1
"1434984",1
"1434985",1
"1434990",1
"1435009",1
"1435015",1
"1435017",1
"1435020",1
"1435026",1
"1435029",1
"1435031",1
"1435038",1
"1435039",1
"1435047",1
"1435050",1
"1435053",1
"1435054",1
"1435056",1
"1435057",1
"1435147",1
"1438475",1
"1439763",6
"1439897",1
"1449868",1
"1449880",1
"1449883",1
"1449889",1
"1449895",1
"1449907",1
"1449922",1
"1449924",1
"1449929",1
"1449934",1
"1449940",1
"1449960",1
"1449964",1
"1449967",1
"1449982",1
"1449991",1
"1449997",1
"1449999",1
"1450003",1
"1450012",1
"1450015",1
"1450018",1
"1450027",1
"1450030",1
"1450033",1
"1450034",1
"1450045",1
"1450059",1
"1450063",1
"1450066",1
"1450084",1
"1450201",1
"1450210",1
"1450225",1
"1450228",1
"1450788",2
"1450812",3
"1450813",3
"1450814",3
"1450818",2
"1450831",3
"1450833",1
"1450835",1
"1450838",2
"1450871",1
"1450878",1
"1450950",1
"1450953",1
"1450975",1
"1450995",2
"1451001",1
"1451004",1
"1451095",1
"1451101",1
"1455711",2
"1455715",2
"1455720",0
"1455730",1
"1455731",1
"1455732",7
"1455736",1
"1455748",4
"1455766",7
"1455772",1
"1455777",4
"1455778",3
"1455781",1
"1455787",4
"1455790",2
"1455792",1
"1455793",1
"1455793.1",1
"1455796",1
"1455805",2
"1455814",2
"1455816",1
"1455825",1
"1455826",1
"1455829",1
"1455835",1
"1455838",1
"1455843",1
"1455844",2
"1455847",1
"1455850",1
"1455853",0
"1455856",1
"1455865",1
"1455871",5
"1455877",2
"1455880",5
"1455880.1",8
"1455880.2",1
"1455889",1
"1455892",1
"1455895",1
"1455898",1
"1455901",1
"1455904",1
"1455907",1
"1455916",1
"1455922",2
"1455939",1
"1455943",1
"1455946",1
"1455946.1",1
"1455952",1
"1455952.1",1
"1455957",1
"1455958",2
"1455963",1
"1455967",1
"1455969",1
"1455970",1
"1455972",1
"1455976",2
"1455979",1
"1455985",1
"1455988",2
"1455994",1
"1455998",2
"1456000",3
"1456003",1
"1456006",2
"1456007",2
"1456009",1
"1456012",1
"1456015",1
"1456018",3
"1456021",1
"1456033",1
"1456037",2
"1456052",1
"1456055",1
"1456063",1
"1456079",1
"1456089",1
"1456142",1
"1456149",1
"1456153",1
"1456162",6
"1456168",5
"1456174",1
"1456177",1
"1456192",1
"1456195",4
"1456198",1
"1456201",1
"1456204",1
"1456207",2
"1456213",1
"1456229",2
"1456261",1
"1456291",1
"1456329",1
"1456341",2
"1456342",1
"1456375",2
"1456381",1
"1456390",1
"1456401",2
"1456408",2
"1456438",2
"1456450",1
"1456456",2
"1456479",1
"1456482",1
"1456498",2
"1456500",2
"1456504",3
"1456516",2
"1456519",2
"1456522",2
"1456526",2
"1456549",2
"1456555",2
"1456558",2
"1456561",2
"1456566",2
"1456570",2
"1456572",1
"1456577",2
"1456582",2
"1456582.1",2
"1456587",2
"1456596",2
"1456635",1
"1456664",1
"1456681",1
"1456685",2
"1456714",2
"1456728",2
"1456732",2
"1456745",1
"1456791",1
"1456810",1
"1456816",3
"1456817",8
"1456834",2
"1456836",2
"1456847",3
"1456850",2
"1457093",2
"1457255",1
"1457579",1
"1457669",1
"1457968",1
"1457997",1
"1458504",1
"1458685",2
"1458827",1
"1458830",1
"1458923",1
"1458998",1
"1459324",1
"1459343",1
"1459790",1
"1459980",1
"1460179",1
"1460181",2
"1460211",2
"1460301",2
"1460418",2
"1460484",2
"1460710",1
"1460727",2
"1460772",2
"1460777",2
"1460802",2
"1460836",2
"1460931",2
"1461069",2
"1461074",2
"1461164",2
"1461186",2
"1461214",2
"1461270",2
"1461316",1
"1461328",2
"1461329",2
"1461346",2
"1461393",2
"1461422",1
"1461479",1
"1461480",1
"1461481",0
"1461486",1
"1461887",1
"1461971",1
"1461974",1
"1461986",1
"1462010",1
"1462034",1
"1462046",2
"1462265",1
"1462277",1
"1462278",2
"1462286",1
"1462340",1
"1462352",1
"1462409",2
"1462421",1
"1462442",1
"1462451",2
"1462463",1
"1462501",1
"1462611",1
"1462637",1
"1462748",2
"1462793",1
"1463001",1
"1463064",1
"1463096",0
"1463160",1
"1463164",1
"1463167",1
"1463176",1
"1463213",0
"1463218",1
"1463224",1
"1463261",0
"1463276",1
"1463279",1
"1464868",2
"1464910",2
"1464937",2
"1464940",2
"1464949",2
"1464961",2
"1464963",1
"1464964",2
"1464979",2
"1465034",1
"1465039",2
"1465100",1
"1465107",1
"1465114",1
"1465193",1
"1465239",3
"1465248",1
"1465333",1
"1465378",3
"1465382",3
"1465386",3
"1465414",1
"1465426",3
"1465446",1
"1465468",1
"1465515",3
"1465527",1
"1465574",2
"1465710",1
"1465718",1
"1465853",1
"1465853.1",1
"1465872",1
"1465897",4
"1465903",1
"1466044",2
"1466092",4
"1466214",1
"1466282",1
"1466310",1
"1466388",2
"1466408",2
"1466542",4
"1466600",4
"1466611",1
"1466637",1
"1466917",1
"1466979",2
"1467008",1
"1467025",3
"1467068",1
"1467128",1
"1467203",1
"1467209",1
"1467260",1
"1467263",1
"1467344",1
"1467359",1
"1467455",3
"1467554",1
"1467620",2
"1467851",1
"1468100",1
"1468199",2
"1468316",1
"1468427",1
"1468515",2
"1468543",1
"1468576",3
"1468608",1
"1468728",1
"1468752",3
"1468758",3
"1468791",6
"1468840",1
"1468986",7
"1468986.1",1
"1469079",1
"1469087",1
"1469118",1
"1469121",3
"1469131",1
"1469163",1
"1469166",1
"1469184",1
"1469193",1
"1469229",1
"1469238",1
"1469244",1
"1469250",1
"1469253",1
"1469262",1
"1469271",1
"1469274",1
"1469277",1
"1469280",1
"1469283",1
"1469286",1
"1469288",1
"1469294",1
"1469301",1
"1469307",1
"1469316",1
"1469319",1
"1469325",1
"1469328",1
"1469334",1
"1469337",1
"1469352",1
"1469376",1
"1469403",2
"1469404",2
"1469559",1
"1469565",4
"1469568",6
"1469583",1
"1469589",1
"1469595",2
"1469598",1
"1469712",0
"1469715",0
"1469718",0
"1469750",1
"1469772",2
"1469794",2
"1469808",1
"1469871",1
"1469910",4
"1469980",2
"1470012",2
"1470032",1
"1470220",1
"1470223",2
"1470580",1
"1470615",1
"1470616",1
"1470622",1
"1470631",1
"1470667",2
"1470694",1
"1470721",2
"1470729",2
"1470739",2
"1470779",6
"1471158",2
"1471196",1
"1471342",2
"1471347",1
"1471390",1
"1471450",4
"1471495",4
"1471578",1
"1471645",1
"1471686",1
"1471689",2
"1471699",1
"1471761",3
"1471809",1
"1471836",3
"1471839",4
"1471857",2
"1471944",2
"1471971",2
"1472053",3
"1472087",1
"1472088",4
"1472115",1
"1472127",1
"1472145",2
"1472166",1
"1472168",2
"1472172",1
"1472231",4
"1472358",1
"1472370",1
"1472387",1
"1472441",2
"1472460",1
"1472520",1
"1472603",4
"1472730",2
"1472730.1",1
"1472793",1
"1472866",1
"1472874",2
"1472881",1
"1472949",2
"1472979",2
"1473226",1
"1473249",3
"1473269",3
"1473270",2
"1473339",3
"1473349",1
"1473369",2
"1473399",2
"1473423",1
"1473481",1
"1473513",3
"1473518",4
"1473602",2
"1473642",2
"1473848",3
"1473889",1
"1474036",2
"1474377",1
"1474398",2
"1474410",1
"1474527",1
"1474697",1
"1474703",1
"1474995",1
"1474998",1
"1475001",1
"1475003",1
"1475035",2
"1475450",1
"1475547",1
"1475567",1
"1475603",1
"1475612",1
"1475635",1
"1475672",1
"1475697",1
"1475709",1
"1475715",1
"1475762",1
"1475768",1
"1475804",1
"1475846",1
"1475852",1
"1475854",1
"1475861",1
"1475966",1
"1475986",1
"1476060",1
"1476090",1
"1476095",1
"1476098",2
"1476104",1
"1476110",1
"1476120",1
"1476122",1
"1476200",2
"1476245",1
"1476398",1
"1476426",1
"1476542",1
"1476629",1
"1476632",1
"1476673",0
"1476751",1
"1476910",1
"1476946",1
"1476983",2
"1477005",1
"1477052",2
"1477076",2
"1477083",1
"1477218",1
"1477526",1
"1477541",1
"1477543",1
"1477638",2
"1477706",1
"1477726",1
"1477769",1
"1477798",1
"1477809",0
"1477908",1
"1478194",1
"1478263",1
"1478275",1
"1478294",1
"1478335",1
"1478388",1
"1478422",1
"1478431",1
"1479183",1
"1479257",1
"1479283",0
"1479284",1
"1479376",1
"1479455",1
"1479571",1
"1479616",1
"1479627",1
"1479702",1
"1479734",1
"1479883",1
"1479983",1
"1480146",1
"1480183",1
"1480186",1
"1480408",1
"1480441",1
"1480455",1
"1480551",1
"1480927",1
"1480971",1
"1480973",1
"1480993",2
"1481148",1
"1481350",1
"1481403",1
"1481533",1
"1481542",1
"1481619",2
"1481643",1
"1481688",1
"1481691",1
"1481694",1
"1481766",2
"1481829",1
"1481882",1
"1481943",1
"1481945",1
"1481949",1
"1481983",2
"1481996",1
"1481999",1
"1482008",1
"1482021",2
"1482024",2
"1482067",1
"1482102",1
"1482180",1
"1482435",1
"1482488",1
"1482603",1
"1482626",2
"1482719",1
"1482791",1
"1482814",1
"1482829",1
"1483060",1
"1483129",1
"1483139",1
"1483183",1
"1483363",1
"1483477",1
"1483547",1
"1483555",1
"1483648",1
"1483666",2
"1483676",2
"1483708",1
"1483711",1
"1483729",1
"1483881",1
"1483895",1
"1484035",1
"1484091",2
"1484214",1
"1484221",1
"1484222",1
"1484253",1
"1484274",1
"1484277",1
"1484278",1
"1484287",1
"1484288",1
"1484292",1
"1484298",1
"1484315",1
"1484341",1
"1484369",1
"1484396",1
"1484402",1
"1484434",1
"1484493",2
"1484530",1
"1484580",2
"1484604",1
"1484727",1
"1484740",1
"1484772",1
"1484853",1
"1484893",1
"1485052",1
"1485197",1
"1485202",1
"1485278",0
"1485525",1
"1485541",1
"1485604",1
"1485620",1
"1485650",1
"1485741",1
"1485762",1
"1485878",1
"1485885",1
"1485931",1
"1486069",1
"1486246",1
"1486311",1
"1486343",1
"1486371",1
"1486392",0
"1486398",0
"1486461",1
"1486482",1
"1486484",1
"1486514",2
"1486658",1
"1486670",1
"1486670.1",1
"1486672",2
"1486696",2
"1486729",1
"1486841",1
"1486872",2
"1486913",2
"1486979",2
"1486980",2
"1486981",2
"1486997",1
"1487050",4
"1487059",2
"1487090",7
"1487119",1
"1487126",1
"1487147",1
"1488638",1
"1488640",1
"1488643",1
"1488656",2
"1488715",3
"1488732",2
"1488735",2
"1488852",1
"1489059",1
"1489072",1
"1489117",2
"1489294",1
"1489297",1
"1489300",1
"1489315",1
"1489317",1
"1489318",1
"1489333",1
"1489371",1
"1489372",1
"1489396",1
"1489461",1
"1489545",3
"1489555",1
"1489558",1
"1489675",1
"1489828",3
"1489831",4
"1489832",4
"1489837",4
"1489840",4
"1489849",4
"1489852",4
"1489855",4
"1489863",4
"1489870",3
"1489885",2
"1489897",3
"1489914",1
"1489915",2
"1489942",1
"1489945",4
"1489947",0
"1489948",4
"1489951",0
"1489957",2
"1489960",2
"1489966",2
"1489971",0
"1489972",0
"1489972.1",2
"1490031",0
"1490040",0
"1490052",0
"1490055",0
"1490056",0
"1490064",0
"1490065",0
"1490071",0
"1490072",0
"1490076",0
"1490097",0
"1490108",0
"1490112",0
"1490120",1
"1490130",0
"1490136",1
"1490141",0
"1490150",0
"1490151",0
"1490163",1
"1490165",1
"1490173",1
"1490174",1
"1490175",1
"1490181",1
"1490184",1
"1490187",1
"1490211",2
"1490230",2
"1490241",2
"1490247",2
"1490250",2
"1490256",2
"1490262",2
"1490268",1
"1490271",1
"1490274",1
"1490357",1
"1490409",2
"1490502",1
"1490517",1
"1490523",1
"1490529",1
"1490539",2
"1490544",2
"1490553",2
"1490616",2
"1490658",1
"1490667",2
"1490670",2
"1490676",2
"1490679",2
"1490682",2
"1490685",2
"1490688",2
"1490703",2
"1490706",2
"1490711",2
"1490724",2
"1490727",2
"1490730",2
"1490733",2
"1490736",2
"1490737",2
"1490739",2
"1490746",1
"1490747",2
"1490769",2
"1490808",2
"1490829",2
"1490991",1
"1490994",1
"1491006",1
"1491009",1
"1491060",1
"1491153",2
"1491185",1
"1491207",1
"1491325",1
"1491351",1
"1491369",1
"1491371",1
"1491376",1
"1491377",1
"1491384",1
"1491403",1
"1491404",1
"1491447",1
"1491466",1
"1491471",1
"1491479",4
"1491488",1
"1491489",1
"1491533",1
"1491536",1
"1491545",1
"1491548",1
"1491562",4
"1491568",4
"1491575",0
"1491578",0
"1491581",0
"1491589",0
"1491605",1
"1491608",4
"1491617",4
"1491623",1
"1491650",3
"1491662",3
"1491665",1
"1491681",1
"1491707",1
"1491716",1
"1491719",1
"1491725",1
"1491737",1
"1491749",1
"1491761",1
"1491764",1
"1491767",1
"1491778",1
"1491780",1
"1491788",1
"1491794",1
"1491797",1
"1491803",1
"1491803.1",1
"1491806",1
"1491917",1
"1491923",1
"1491925",1
"1491932",1
"1491941",1
"1491944",3
"1491947",3
"1491950",3
"1491955",3
"1491956",3
"1491962",3
"1491964",3
"1491980",1
"1491983",1
"1491983.1",2
"1491986",1
"1491989",1
"1491992",1
"1491995",1
"1492004",2
"1492019",2
"1492020",2
"1492024",2
"1492025",2
"1492031",1
"1492034",0
"1492037",1
"1492046",1
"1492052",2
"1492058",1
"1492067",2
"1492076",1
"1492097",2
"1492103",2
"1492106",1
"1492112",1
"1492115",2
"1492120",1
"1492124",1
"1492124.1",1
"1492127",2
"1492129",2
"1492145",1
"1492145.1",1
"1492148",2
"1492156",2
"1492160",2
"1492169",2
"1492175",2
"1492180",2
"1492184",2
"1492190",2
"1492193",2
"1492199",2
"1492201",2
"1492297",1
"1492303",1
"1492309",1
"1492326",1
"1492376",1
"1492388",1
"1492454",1
"1492522",1
"1492687",1
"1492697",2
"1492713",1
"1492716",1
"1492721",2
"1492940",1
"1492995",1
"1493082",2
"1493127",1
"1493130",1
"1493149",1
"1493192",2
"1493208",1
"1493249",1
"1493268",1
"1493349",1
"1493355",1
"1493390",2
"1493443",1
"1493643",1
"1493657",1
"1493669",2
"1493697",1
"1493712",1
"1493712.1",1
"1493724",1
"1493745",1
"1493748",1
"1493760",1
"1493763",1
"1493769",1
"1493775",1
"1493776",1
"1493808",2
"1493835",1
"1493837",2
"1493847",2
"1493859",2
"1493867",2
"1493871",2
"1493886",2
"1493889",2
"1493909",2
"1493937",2
"1494081",2
"1494096",2
"1494102",2
"1494120",1
"1494129",2
"1494159",2
"1494207",2
"1494229",2
"1494240",2
"1494244",2
"1494258",2
"1494261",2
"1494263",1
"1494265",2
"1494294",2
"1494294.1",1
"1494327",2
"1494377",2
"1494481",2
"1494509",2
"1494514",2
"1494517",2
"1494519",2
"1494560",2
"1494642",2
"1494690",1
"1494721",1
"1494750",1
"1494759",1
"1494771",1
"1494772",1
"1494774",1
"1494777",1
"1494780",1
"1494804",1
"1494807",1
"1494810",1
"1494822",1
"1494843",1
"1494849",1
"1494852",2
"1494861",1
"1494864",1
"1494867",1
"1494888",1
"1494890",1
"1494897",1
"1494912",1
"1494923",1
"1494930",1
"1494932",1
"1494937",1
"1494942",0
"1494943",1
"1494951",1
"1494953",1
"1494954",1
"1494957",1
"1494962",1
"1494969",1
"1494984",1
"1494987",1
"1494999",1
"1495005",1
"1495014",0
"1495020",1
"1495056",1
"1495059",1
"1495062",1
"1495065",1
"1495068",1
"1495161",2
"1495164",1
"1495167",1
"1495170",1
"1495173",1
"1495182",1
"1495185",1
"1495188",1
"1495223",1
"1495224",1
"1495275",1
"1495289",1
"1495637",0
"1495639",1
"1495640",0
"1495647",1
"1495652",1
"1495706",1
"1495738",1
"1495773",1
"1495778",1
"1495778.1",1
"1495821",1
"1495913",1
"1495921",1
"1495974",1
"1496087",1
"1496819",1
"1496820",1
"1496823",1
"1497058",1
"1497167",0
"1497179",1
"1497327",1
"1497349",1
"1497492",1
"1497523",0
"1497589",1
"1497593",5
"1497593.1",1
"1497602",1
"1497603",3
"1497603.1",1
"1497605",1
"1497617",1
"1497620",1
